latitude,longitude,Distance_y,Rating_y,Review Count,Categories_y,Price_y
40.715003,-73.944294,1186,3,1818,Physical Therapy Clinic,5
40.710482,-73.954027,236,4,2680,Pizzeria,2
40.714864,-73.94346,509,2,3886,Mexican Restaurant,2
40.70913,-73.954193,964,4,3182,"Whisky Bar, Restaurant",3
40.714511,-73.94253,891,5,2072,"Pizzeria, Italian Restaurant",1
40.713917,-73.952632,801,1,1143,"Cocktail Bar, Burger Joint",5
40.706402,-73.943267,249,3,2511,Food Truck,2
40.708155,-73.940236,590,3,376,Cocktail Bar,5
40.715096,-73.950888,222,2,355,Lounge,5
40.71436,-73.942131,271,5,2636,Chinese Restaurant,1
40.707453,-73.940252,948,1,6941,Italian Restaurant,5
40.714912,-73.941628,1199,3,3035,"Vegan and Vegetarian Restaurant, Bagel Shop, Coffee Shop",4
40.716153,-73.951714,1528,4,4087,"Cocktail Bar, Dive Bar, South American Restaurant",1
40.707256,-73.939547,1365,4,1050,Bar,1
40.716885,-73.944497,1114,3,1766,"Cocktail Bar, Restaurant",1
40.716617,-73.95051,1050,4,2843,Coffee Shop,5
40.707255,-73.953728,241,2,937,"Bar, Peruvian Restaurant",1
40.71725,-73.944991,688,3,6643,"Cocktail Bar, Coffee Shop",2
40.70914,-73.955808,1255,5,582,"Beer Bar, Wine Bar, Restaurant",4
40.71557,-73.95335,1375,3,3826,"American Restaurant, Sushi Restaurant, Kosher Restaurant",2
40.708378,-73.937931,862,3,4515,Pizzeria,4
40.717608,-73.947711,33,5,1574,Gay Bar,5
40.717751,-73.946407,877,3,278,"Butcher, Gourmet Store, Grocery Store",1
40.773309,-73.916334,1225,5,271,Cantonese Restaurant,4
40.772731,-73.915744,1509,4,4560,"Pizzeria, Italian Restaurant",5
40.773571,-73.91665,563,2,4861,"Music Venue, Beer Garden, Restaurant",1
40.769234,-73.919414,868,2,2312,"Coffee Shop, Restaurant",1
40.770553,-73.920556,224,4,2517,"Gourmet Store, Grocery Store",4
40.770803,-73.921308,302,2,2778,"Greek Restaurant, Mediterranean Restaurant",1
40.774711,-73.918441,1480,2,3729,"Greek Restaurant, Mediterranean Restaurant",5
40.774675,-73.913677,1430,3,4018,Speakeasy,5
40.774831,-73.913901,695,1,3800,"Beer Garden, Lounge, Gastropub",4
40.77018,-73.912197,1226,1,1169,"Bagel Shop, Restaurant, Coffee Shop",2
40.773163,-73.911653,1545,1,3085,"Gay Bar, Karaoke Bar, Restaurant",1
40.774744,-73.913111,1433,2,532,"Deli, Sandwich Spot",2
40.775315,-73.913963,330,4,5796,Asian Restaurant,2
40.775264,-73.91383,785,4,5598,"Greek Restaurant, Mediterranean Restaurant, Seafood Restaurant",5
40.77495,-73.913468,623,4,2285,"Café, Coffee Shop, Deli",1
40.768377,-73.910993,768,2,1585,"Greek Restaurant, Italian Restaurant, Mediterranean Restaurant",2
40.768375,-73.91108,528,1,2379,"Mediterranean Restaurant, Middle Eastern Restaurant, Seafood Restaurant",1
40.76799,-73.911371,1185,2,6780,"Bakery, Coffee Shop, Restaurant",5
40.76832,-73.911122,600,2,4515,"Bakery, Middle Eastern Restaurant",1
40.774831,-73.911847,1536,4,3637,"American Restaurant, Middle Eastern Restaurant, Seafood Restaurant",1
40.773395,-73.91105,885,4,1145,"Deli, Pizzeria, Sandwich Spot",5
40.770358,-73.923869,827,1,4980,"Cheese Store, Gourmet Store, Grocery Store",2
40.776232,-73.916008,1157,5,5366,"Burger Joint, Deli",2
40.775562,-73.914802,991,5,3650,"Greek Restaurant, Mediterranean Restaurant, Mexican Restaurant",4
40.766188,-73.920347,111,5,3613,Cocktail Bar,2
40.766553,-73.912628,734,1,5642,Fruit and Vegetable Store,2
40.775053,-73.911593,377,4,2963,Dining and Drinking,3
40.765741,-73.914782,689,4,5514,"Fast Food Restaurant, Mediterranean Restaurant, Turkish Restaurant",4
40.766058,-73.913003,647,1,2012,"Pub, Sports Bar, BBQ Joint",4
40.776099,-73.91491,508,4,5207,"Martial Arts Dojo, Health and Medicine",4
40.767155,-73.922525,321,4,3028,"Burger Joint, Colombian Restaurant, Spanish Restaurant",3
40.76536,-73.919005,952,1,2088,"Coffee Shop, Restaurant",4
40.765011,-73.9179,147,2,4492,"Pub, American Restaurant",1
40.765805,-73.918498,1321,5,824,"Bakery, Restaurant",3
40.765777,-73.919545,280,3,6349,"Dive Bar, Restaurant",4
40.765417,-73.918876,602,3,4708,"Bagel Shop, Restaurant, Coffee Shop",4
40.764601,-73.917098,661,3,2704,"Beer Bar, Cocktail Bar, Gastropub",2
40.764894,-73.916192,1270,4,1493,"Bagel Shop, Restaurant, Bakery",3
40.770493,-73.908538,64,4,5651,"Ice Cream Parlor, Restaurant",3
40.76617,-73.912832,483,5,1837,Music Store,3
40.775203,-73.910026,265,3,6283,"Irish Pub, Pub",1
40.777062,-73.92137,372,2,1691,Dessert Shop,3
40.765912,-73.922609,443,2,1267,Italian Restaurant,1
40.775366,-73.909988,1440,1,4130,Grocery Store,5
40.768566,-73.924282,896,1,6861,"Cocktail Bar, Lounge, Restaurant",5
40.771961,-73.924455,878,5,3138,"Coffee Shop, Restaurant",5
40.776839,-73.921624,650,4,6015,Deli,4
40.775331,-73.909244,413,5,1097,"Coffee Shop, Restaurant",1
40.776584,-73.910864,20,4,1619,"Greek Restaurant, Mediterranean Restaurant, Seafood Restaurant",1
40.768563,-73.924369,1082,4,1619,"Coffee Shop, Salad Restaurant, Sandwich Spot",4
40.776404,-73.927857,1359,5,1522,"African Restaurant, Mediterranean Restaurant, Middle Eastern Restaurant",2
40.776517,-73.925632,1305,3,6851,Retail,1
40.777392,-73.925228,649,4,1495,Track,5
40.775274,-73.925716,1176,5,6258,Skate Park,3
40.777062,-73.92137,1521,1,5173,Tennis Court,2
40.776839,-73.921624,1371,2,5505,Italian Restaurant,3
40.772362,-73.925606,351,4,2215,"Coffee Shop, Restaurant",4
40.772334,-73.928707,535,1,2698,"Liquor Store, Wine Store",3
40.773544,-73.923772,557,5,2600,Library,5
40.779618,-73.922691,1414,3,4702,Playground,1
40.77139,-73.93173,637,2,5778,Playground,5
40.771869,-73.923839,290,5,4115,Public Art,1
40.769609,-73.927686,1029,4,667,"Bubble Tea Shop, Tea Room, Restaurant",1
40.770783,-73.930221,1399,5,2255,Italian Restaurant,4
40.774711,-73.918441,1182,3,4293,"Burger Joint, Sandwich Spot",1
40.770358,-73.923869,1208,5,1444,Speakeasy,5
40.782501,-73.927957,643,5,1822,"Burger Joint, Deli",2
40.772223,-73.920663,268,3,802,Rugby Pitch,5
40.770803,-73.921308,257,3,5653,Coffee Shop,3
40.770553,-73.920556,787,2,4590,"Greek Restaurant, Mediterranean Restaurant",4
40.771001,-73.919961,991,4,4401,"Greek Restaurant, Mediterranean Restaurant",3
40.771326,-73.92194,1000,5,5423,"Italian Restaurant, Pizzeria",4
40.780986,-73.917891,323,4,1214,Mexican Restaurant,3
40.773571,-73.91665,104,5,2367,"Greek Restaurant, Mediterranean Restaurant",4
40.776232,-73.916008,435,1,3632,"Coffee Shop, Restaurant",5
40.783607,-73.93508,81,4,6677,"Greek Restaurant, Mediterranean Restaurant, Mexican Restaurant",3
40.768566,-73.924282,1534,4,2422,Landmarks and Outdoors,3
40.773463,-73.916646,473,3,4087,"Coffee Shop, Restaurant",3
40.768563,-73.924369,835,3,4927,"Liquor Store, Wine Store",5
40.770884,-73.920306,1501,4,5473,"African Restaurant, Mediterranean Restaurant, Middle Eastern Restaurant",5
40.782648,-73.924422,298,2,3498,"Sports Bar, Eastern European Restaurant, Modern European Restaurant",3
40.783373,-73.925586,1015,2,1811,Garden,5
40.783745,-73.925819,1464,5,1925,Playground,1
40.773793,-73.936759,1212,1,3569,Farm,1
40.772706,-73.937067,1504,3,1191,"Residential Building, Playground",2
40.77142,-73.920414,483,1,3342,Park,5
40.809505,-73.953866,490,1,1071,Pizzeria,3
40.808859,-73.951786,585,1,1502,"Bar, New American Restaurant",1
40.809991,-73.955896,983,3,2871,"Night Club, Cocktail Bar, Restaurant",3
40.810036,-73.95002,110,1,3391,Playground,1
40.812375,-73.951527,201,4,4449,"Music Venue, Theater",5
40.806638,-73.954062,815,3,1081,French Restaurant,1
40.809599,-73.948316,303,1,5134,"American Restaurant, Italian Restaurant, Spanish Restaurant",5
40.806175,-73.953213,160,2,4594,Arts and Crafts Store,5
40.813723,-73.955647,904,4,316,"Cocktail Bar, Mexican Restaurant",4
40.805043,-73.955181,481,3,868,Coffee Shop,3
40.810337,-73.946988,1330,5,3738,"Bakery, Restaurant",2
40.804611,-73.951141,490,1,4106,"Caribbean Restaurant, Latin American Restaurant, Spanish Restaurant",3
40.804513,-73.954811,315,4,580,"Coffee Shop, Restaurant",5
40.80615,-73.958197,494,3,1369,"Beer Store, Liquor Store, Wine Store",5
40.8041,-73.954095,853,1,3979,Playground,2
40.804379,-73.955767,113,4,1578,"Bagel Shop, American Restaurant, Deli",1
40.805571,-73.947505,881,4,131,"Coffee Shop, Middle Eastern Restaurant",2
40.808933,-73.944966,380,4,3985,"Italian Restaurant, Pizzeria",2
40.807661,-73.946098,1307,4,2206,"Pizzeria, Italian Restaurant",5
40.807112,-73.946427,271,3,1140,Grocery Store,4
40.808129,-73.944717,1075,5,802,"Burger Joint, American Restaurant",3
40.807427,-73.960914,706,4,1399,"New American Restaurant, Southern Food Restaurant",3
40.813942,-73.946761,108,5,4487,Café,5
40.806561,-73.960968,246,4,2572,Organization,4
40.808815,-73.961492,389,5,1914,"Beer Bar, Pub, Wine Bar",1
40.814141,-73.960211,798,5,4661,Monument,1
40.803995,-73.947925,1282,2,4338,Italian Restaurant,2
40.804548,-73.947422,32,4,3104,"Coffee Shop, Ice Cream Parlor, Restaurant",4
40.814534,-73.959658,1599,1,6925,"Wine Bar, French Restaurant, New American Restaurant",3
40.81503,-73.959284,1545,1,1881,"Bar, Latin American Restaurant, Tex-Mex Restaurant",4
40.80876,-73.945353,859,2,3635,Juice Bar,2
40.809988,-73.962063,1403,1,6134,"Cocktail Bar, New American Restaurant",2
40.808676,-73.944476,442,3,2005,"Café, Coffee Shop, Restaurant",2
40.808868,-73.961538,1398,2,2568,"South American Restaurant, Southern Food Restaurant",3
40.814282,-73.946834,1409,2,4988,Monument,1
40.810308,-73.944013,1247,4,6608,Hotel,2
40.803114,-73.956637,386,5,6745,"Buffet, Southern Food Restaurant",1
40.807991,-73.962029,326,2,5034,"New American Restaurant, South American Restaurant, Southern Food Restaurant",1
40.814534,-73.959658,700,5,2378,Public Art,4
40.81404,-73.959945,847,3,2121,Indian Restaurant,4
40.813286,-73.961884,425,2,477,"Cantonese Restaurant, Dumpling Restaurant",3
40.813367,-73.944699,1268,1,5658,Park,5
40.80427,-73.947717,968,2,2060,"American Restaurant, French Restaurant, Seafood Restaurant",1
40.815383,-73.960216,196,5,1767,"Bakery, Cupcake Shop, Restaurant",5
40.807522,-73.943207,1355,5,4332,Gastropub,5
40.802477,-73.950185,314,4,499,"Café, Dessert Shop",1
40.814644,-73.959575,1289,5,812,"American Restaurant, South American Restaurant, Southern Food Restaurant",1
40.81345,-73.943609,562,1,5331,"Cocktail Bar, Café",5
40.814534,-73.959658,843,2,4893,"Concert Hall, Jazz and Blues Venue, Restaurant",5
40.814393,-73.944695,439,4,4405,"Fast Food Restaurant, Middle Eastern Restaurant, Sandwich Spot",5
40.739762,-74.051577,1439,4,2240,"Beer Bar, American Restaurant",3
40.7418,-74.05201,330,1,4810,Szechuan Restaurant,5
40.739949,-74.046737,1310,3,2014,"Beer Store, Liquor Store",5
40.736941,-74.055769,1496,1,6617,"Bar, Dining and Drinking",4
40.742007,-74.048437,531,4,2781,Doctor's Office,4
40.743494,-74.051248,233,3,6155,"Café, Coffee Shop, Restaurant",2
40.742346,-74.053735,1406,1,6819,"Deli, Italian Restaurant",2
40.742998,-74.051621,1381,5,1362,Park,3
40.741722,-74.047028,767,2,5444,"Colombian Restaurant, Mexican Restaurant, Spanish Restaurant",3
40.733265,-74.058257,514,5,4114,"American Restaurant, French Restaurant, Italian Restaurant",3
40.73474,-74.059539,974,4,4686,"Butcher, Meat and Seafood Store",1
40.733833,-74.059197,99,4,5366,"Bakery, Fast Food Restaurant, Filipino Restaurant",2
40.744225,-74.050186,852,3,2888,"Buffet, Asian Restaurant, Bangladeshi Restaurant",1
40.744225,-74.050186,1081,4,2447,"Burger Joint, Pizzeria, Italian Restaurant",1
40.741572,-74.054402,1389,4,5402,Pizzeria,4
40.73207,-74.060522,1382,3,5229,Swimming Pool,1
40.730909,-74.055672,325,4,1234,Art Gallery,1
40.74497,-74.050566,221,1,1030,"Bakery, Dining and Drinking",3
40.734955,-74.061513,1489,1,6318,Sushi Restaurant,5
40.730576,-74.056008,1361,1,1013,"Chinese Restaurant, Indian Restaurant, Thai Restaurant",2
40.745087,-74.050221,181,3,1198,Pizzeria,3
40.732455,-74.0446,848,2,3545,Peruvian Restaurant,1
40.7407,-74.056682,1182,4,2744,Garden Center,1
40.743564,-74.044787,1259,3,2516,Lake,1
40.737262,-74.042436,36,1,797,"Bakery, Pizzeria",1
40.741919,-74.055508,173,1,4833,"Trade School, Arts and Crafts Store",2
40.73223,-74.060572,271,3,359,Skating Rink,1
40.736446,-74.040744,1492,2,5859,Café,2
40.739401,-74.060734,781,4,4086,"Beer Store, Liquor Store",4
40.745299,-74.058179,464,5,5714,"South American Restaurant, Spanish Restaurant",2
40.745595,-74.049412,1509,2,6650,Park,3
40.745928,-74.049076,1084,5,5051,Bagel Shop,3
40.745606,-74.056838,199,5,6443,"Halal Restaurant, North Indian Restaurant, Seafood Restaurant",3
40.737524,-74.040787,122,2,3503,Church,1
40.730909,-74.055672,525,2,4889,Deli,5
40.730576,-74.056008,1024,4,1626,"Bakery, Dining and Drinking",2
40.733265,-74.058257,228,3,6230,Pizzeria,2
40.733833,-74.059197,1045,1,20,"Butcher, Meat and Seafood Store",4
40.73223,-74.060572,1126,2,4484,"Buffet, Asian Restaurant, Bangladeshi Restaurant",2
40.73474,-74.059539,850,3,5317,Café,5
40.732658,-74.062642,283,5,4338,"Bakery, Fast Food Restaurant, Filipino Restaurant",1
40.732389,-74.064552,656,1,2552,Dining and Drinking,1
40.734955,-74.061513,565,3,6217,Indie Movie Theater,4
40.7318,-74.064397,890,1,5132,"Chinese Restaurant, Indian Restaurant, Thai Restaurant",1
40.727885,-74.049917,814,4,5858,"Hot Dog Joint, American Restaurant, Fast Food Restaurant",1
40.725988,-74.052197,1105,4,5558,"Lounge, Burger Joint, American Restaurant",1
40.724978,-74.051676,1184,5,2855,"Bar, American Restaurant",3
40.724975,-74.051763,1173,4,804,"Cocktail Bar, Lounge, American Restaurant",3
40.727442,-74.04837,443,2,3607,Music Venue,2
40.731541,-74.065959,547,4,1666,Liquor Store,5
40.724709,-74.051621,317,5,4507,Mobile Phone Store,5
40.724403,-74.050998,1135,3,528,French Restaurant,4
40.736629,-74.051712,247,1,3108,"Bakery, Coffee Shop, Pizzeria",4
40.730679,-74.065923,87,2,93,"Pizzeria, Deli",4
40.728631,-74.046367,594,4,6378,American Restaurant,1
40.732214,-74.066991,1251,3,2100,"Pub, American Restaurant",2
40.735493,-74.065465,313,2,4777,Organization,1
40.735766,-74.065345,17,5,3237,"Indian Restaurant, Seafood Restaurant",3
40.735817,-74.065479,370,5,4231,Indian Restaurant,1
40.732061,-74.066679,448,1,2943,"Indian Restaurant, Vegan and Vegetarian Restaurant",2
40.736051,-74.066754,713,3,4443,"Burger Joint, American Restaurant, Fast Food Restaurant",2
40.736941,-74.055769,1142,1,1545,Pizzeria,3
40.732061,-74.066679,469,1,5947,Doctor's Office,1
40.7319,-74.066699,827,4,59,"Fruit and Vegetable Store, Grocery Store",1
40.725078,-74.055871,879,2,1438,"Fast Food Restaurant, Mexican Restaurant",1
40.725078,-74.055871,796,1,5557,Monument,2
40.737239,-74.055012,107,5,222,Office Building,5
40.73207,-74.060522,579,5,2619,Deli,1
40.728272,-74.067135,911,1,5637,Art Gallery,2
40.737733,-74.054727,1326,4,6538,Chinese Restaurant,3
40.736854,-74.063075,387,5,4531,Hair Salon,5
40.735599,-74.049924,40,2,658,Dentist,5
40.737882,-74.062986,303,1,74,Orthopedic Surgeon,5
40.723219,-74.056756,623,5,3535,Gun Range,2
40.723219,-74.056756,953,5,5505,Emergency Room,2
40.737898,-74.064341,1029,3,3081,Monument,4
40.724254,-74.064176,938,5,5361,Oncologist,3
40.739814,-74.057519,869,4,5686,"Burger Joint, Café",2
40.727725,-74.043972,1066,5,4723,Office Building,1
40.727623,-74.043793,1304,5,3350,"Bakery, Ice Cream Parlor, Restaurant",2
40.727652,-74.045083,810,1,3267,"Liquor Store, Wine Store",2
40.727412,-74.04361,255,3,681,Park,1
40.727931,-74.046295,1176,3,2723,Deli,2
40.727627,-74.043619,984,4,3995,Playground,3
40.728949,-74.044589,319,4,1324,"Café, Coffee Shop, Restaurant",2
40.728956,-74.044328,115,3,394,"Wine Bar, Pizzeria, New American Restaurant",3
40.728631,-74.046367,1004,5,5405,"BBQ Joint, American Restaurant",3
40.727442,-74.04837,227,2,2177,"Pub, American Restaurant",4
40.723618,-74.044243,1374,4,4702,Liquor Store,3
40.730961,-74.042051,636,4,6761,"Bakery, Sandwich Spot",2
40.727885,-74.049917,830,5,5706,Wine Store,3
40.732455,-74.0446,393,4,3956,"Lounge, Burger Joint, American Restaurant",2
40.726964,-74.038309,1038,2,4526,Garden Center,3
40.722976,-74.047971,1167,3,3566,Cosmetics Store,5
40.721626,-74.044119,346,5,3976,"Butcher, Grocery Store",4
40.724978,-74.051676,787,2,3820,"Ice Cream Parlor, Restaurant",1
40.724975,-74.051763,18,2,6183,"Cocktail Bar, Lounge, American Restaurant",4
40.731318,-74.038878,799,4,3797,Music Venue,3
40.721432,-74.045289,1431,4,2360,Tunnel,5
40.721403,-74.042407,764,1,6832,"Cocktail Bar, New American Restaurant, Tapas Restaurant",5
40.725988,-74.052197,1354,5,4689,"Cocktail Bar, Diner, Gastropub",2
40.726792,-74.036731,328,3,3846,"Bar, American Restaurant",5
40.721027,-74.046277,964,3,2805,American Restaurant,2
40.720848,-74.042996,984,1,3918,"Bakery, Café, French Restaurant",1
40.720848,-74.04496,1229,3,2565,"Cocktail Bar, New American Restaurant, Seafood Restaurant",3
40.721231,-74.040829,47,4,2167,"Arcade, Bar, Sandwich Spot",4
40.72159,-74.039533,637,2,4418,"Beer Garden, Gastropub, Modern European Restaurant",2
40.720579,-74.04687,1591,5,3179,"Coffee Shop, Restaurant",1
40.725954,-74.035824,126,1,1863,"Bagel Shop, Restaurant",2
40.720373,-74.046513,77,1,6989,Mexican Restaurant,4
40.720218,-74.044324,971,2,1734,"Beer Bar, Burger Joint, Hot Dog Joint",3
40.720017,-74.043792,322,1,5280,"Gay Bar, Karaoke Bar, American Restaurant",1
40.72104,-74.039948,301,1,4863,"Pizzeria, Italian Restaurant",3
40.726933,-74.035514,1332,3,169,"Brewery, Restaurant",1
40.724864,-74.036217,852,4,2423,"Café, Coffee Shop, Restaurant",5
40.724922,-74.036088,908,5,2482,"Lounge, Restaurant",2
40.728085,-74.034818,92,2,4844,American Restaurant,5
40.721665,-74.040759,152,3,4134,Chinese Restaurant,4
40.719712,-74.04701,765,1,3484,Pub,5
40.719974,-74.041433,1175,5,6814,"Bistro, Dessert Shop, New American Restaurant",5
40.720027,-74.041478,59,4,686,"Candy Store, Chocolate Store",4
40.721583,-74.037831,1384,1,6738,Bakery,4
40.718946,-74.045451,1038,2,5533,"Deli, Fast Food Restaurant",2
40.719049,-74.043665,272,4,5772,"Cocktail Bar, Gastropub, American Restaurant",3
40.718944,-74.045538,1136,1,458,Gay Bar,2
40.726299,-74.033087,434,3,6170,Speakeasy,1
40.719845,-74.038284,1456,5,1414,Coffee Shop,2
40.735191,-74.043226,1499,1,4987,Liquor Store,5
40.726299,-74.033087,441,1,4149,Bagel Shop,1
40.728085,-74.034818,1461,5,3205,Coffee Shop,1
40.726933,-74.035514,1159,5,4407,Chinese Restaurant,5
40.725954,-74.035824,731,5,3574,"Café, Coffee Shop, Restaurant",5
40.7269,-74.030841,53,4,157,Mexican Restaurant,4
40.726526,-74.030695,1358,2,3433,Landmarks and Outdoors,5
40.726792,-74.036731,1377,5,3614,Lighthouse,3
40.724922,-74.036088,306,1,5827,American Restaurant,2
40.726964,-74.038309,124,3,900,American Restaurant,1
40.724864,-74.036217,410,3,5421,Cosmetics Store,4
40.731038,-74.0314,1400,3,5401,"Lounge, Restaurant",4
40.731531,-74.031114,1041,5,1792,"Café, Coffee Shop, Restaurant",2
40.731318,-74.038878,133,4,1277,Landmarks and Outdoors,2
40.721696,-74.031767,791,1,4071,Tunnel,5
40.720824,-74.032081,1380,5,5798,"American Restaurant, Italian Restaurant, Mediterranean Restaurant",1
40.730961,-74.042051,240,4,4186,Korean Restaurant,5
40.720879,-74.03204,366,2,1967,Wine Store,2
40.73316,-74.030743,522,4,394,"Cocktail Bar, Gastropub, Pizzeria",4
40.718648,-74.03278,1084,4,1872,Scenic Lookout,3
40.720666,-74.031944,1064,3,2528,Landmarks and Outdoors,1
40.721583,-74.037831,351,2,3161,Beer Garden,3
40.720221,-74.034414,482,2,2318,"Deli, Fast Food Restaurant",2
40.727412,-74.04361,1502,5,5302,Sushi Restaurant,4
40.72159,-74.039533,694,3,6859,Deli,1
40.727623,-74.043793,732,4,3459,"Coffee Shop, Restaurant",2
40.727725,-74.043972,1383,2,3929,"Liquor Store, Wine Store",1
40.727299,-74.04378,837,1,1020,"Bakery, Ice Cream Parlor, Restaurant",4
40.727725,-74.043972,1376,3,6718,"Bar, Cuban Restaurant, Latin American Restaurant",1
40.72104,-74.039948,1478,5,3412,Italian Restaurant,2
40.721231,-74.040829,853,1,691,"Brewery, Restaurant",2
