station_index,poi_name,latitude,longitude,address,distance,category,popularity
304,Kossar's Bagels & Bialys,40.769004,-73.952437,1409 York Ave,615,Bagel Shop,
304,Stella & Fly,40.778552,-73.948566,1705 1st Ave,678,"Wine Bar, Coffee Shop, Restaurant",
304,Heidi's House,40.772281,-73.955011,308 E 78th St,692,"Wine Bar, American Restaurant",
304,Orwasher's Bakery,40.772281,-73.955011,308 E 78th St,681,"Bakery, American Restaurant",
304,Elio's,40.77682,-73.952782,1621 2nd Ave,691,Italian Restaurant,
304,Craft + Carry,40.776779,-73.9523,1630 2nd Ave,662,"Beer Bar, Beer Store",
304,2nd Floor Bar & Essen,40.76982,-73.954217,E 75TH St,704,Cocktail Bar,
304,Schaller's Stube Sausage Bar,40.777498,-73.951672,1652 2nd Ave,716,"Hot Dog Joint, Fast Food Restaurant, German Restaurant",
304,Schaller & Weber,40.777608,-73.951589,1654 2nd Ave,721,"Butcher, Gourmet Store, Grocery Store",
304,The Octagon Soccer Field,40.766807,-73.945799,"Main St, New York , 10044, United States",628,Landmarks and Outdoors,
304,Chez Nick,40.778966,-73.945173,1737 York Ave,725,New American Restaurant,
304,NR,40.770027,-73.95504,339 E 75th St,735,"Cocktail Bar, Ramen Restaurant, Seafood Restaurant",
304,Heidelberg Restaurant,40.777498,-73.951672,1648 2nd Ave,711,German Restaurant,
304,Tanoshi Sushi Sake Bar,40.767641,-73.952953,1372 York Ave,745,Sushi Restaurant,
304,Asphalt Green field,40.778201,-73.943526,555 E 90th St,708,Soccer Field,
304,Octagon Tennis Courts,40.768484,-73.943909,888 Main St,517,Tennis Court,
304,The Pony Bar,40.769765,-73.954258,1444 1st Ave,711,"Bar, American Restaurant",
304,Sushi Ishikawa,40.768854,-73.954005,419 E 74th St,740,Sushi Restaurant,
304,787 Coffee,40.774316,-73.955613,228 E 80th St,758,"Coffee Shop, Restaurant",
304,Inès,40.768907,-73.95405,419 E 74th St,744,"Wine Bar, Café, Salad Restaurant",
304,Manhattan Park,40.765524,-73.947366,,769,Park,
304,Pony Field,40.768856,-73.943824,888 Main St,566,Baseball Field,
304,Boqueria UES,40.771553,-73.955988,1460 2nd Ave,785,Tapas Restaurant,
304,Calexico,40.772636,-73.955855,1491 2nd Ave,762,"Asian Restaurant, Tex-Mex Restaurant, Salad Restaurant",
304,Asphalt Green Aquacenter,40.7791,-73.944216,1750 York Ave,762,Swimming Pool,
304,Michaeli Bakery,40.779454,-73.947114,401 E 90th St,771,Bakery,
305,Haenyeo,40.675142,-73.981012,239 5th Ave,32,Korean Restaurant,
305,The Commissioner,40.674812,-73.981261,247 5th Ave,28,"Pub, Restaurant",
305,High Dive,40.674922,-73.981178,243 5th Ave,20,Dive Bar,
305,Annie's Blue Ribbon General Store,40.675728,-73.981253,232 5th Ave,73,Gift Store,
305,Velvette Brew,40.673817,-73.982182,279 5th Ave,152,"Coffee Shop, Restaurant",
305,Union Hall,40.676084,-73.980046,702 Union St,163,"Music Venue, Karaoke Bar, American Restaurant",
305,Blueprint,40.676884,-73.980383,196 5th Ave,214,"Cocktail Bar, American Restaurant, Tapas Restaurant",
305,Palo Santo,40.676836,-73.981981,652 Union St,203,"Caribbean Restaurant, South American Restaurant",
305,JPan Sushi,40.673649,-73.982393,287 5th Ave,182,Sushi Restaurant,
305,Artist & Craftsman Supply,40.674356,-73.984165,307 2nd St,254,Arts and Crafts Store,
305,Public Display Of Affection,40.677471,-73.982586,669 Union St,259,Pizzeria,
305,Daigo Sushi Roll,40.676668,-73.984386,527 Carroll St,299,Sushi Restaurant,
305,Union Market,40.675172,-73.977917,754 Union St,292,Grocery Store,
305,J.J. Byrne Playground,40.679341,-73.985189,344 5th Ave,330,Playground,
305,The Gate,40.672612,-73.983252,321 5th Ave,312,"Beer Bar, American Restaurant",
305,Bricolage,40.677874,-73.979636,162 5th Ave,345,"Gastropub, Vietnamese Restaurant",
305,Dinosaur Bar-B-Que,40.677592,-73.984117,604 Union St,346,"BBQ Joint, American Restaurant",
305,Finback Brewery,40.67752,-73.984769,545 President St,379,"Bar, Brewery, Restaurant",
305,Bogota Latin Bistro,40.678161,-73.978993,141 5th Ave,380,"Bar, Bistro, Colombian Restaurant",
305,Nene’s Taqueria,40.678457,-73.982014,660 Degraw St,377,Taco Restaurant,
305,L'Albero dei Gelati,40.671998,-73.983637,341 5th Ave,402,"Bakery, Ice Cream Parlor, Italian Restaurant",
305,Old Stone House,40.672997,-73.984591,336 3rd St,344,History Museum,
305,Wild East Brewing Co,40.678632,-73.983504,623 Sackett St,416,Brewery,
305,Park Slope Food Coop,40.674769,-73.976855,782 Union St,397,"Organic Grocery, Health Food Store",
305,Lucky 13 Saloon,40.678144,-73.983615,644 Sackett St,387,Bar,
305,Littlefield,40.678582,-73.983371,635 Sackett St,403,Music Venue,
305,Park Slope's Down to Earth Farmers Market,40.672204,-73.983994,4TH St,385,"Farmers Market, Fruit and Vegetable Store, Grocery Store",
305,Ghenet,40.679117,-73.981517,348 Douglass St,440,Ethiopian Restaurant,
305,Parklife,40.678647,-73.982981,636 Degraw St,433,"Bar, Restaurant",
305,Baba's Pierogies,40.676834,-73.986224,295 3rd Ave,463,"Eastern European Restaurant, Modern European Restaurant, Polish Restaurant",
305,Dirty Precious,40.676283,-73.986639,317 3rd Ave,462,"Cocktail Bar, Restaurant",
305,Goldfish Swim School - Gowanus (Brooklyn),40.678958,-73.983429,620 Degraw St,451,"Swimming Pool, Swim School",
305,Claro,40.677478,-73.986337,284 3rd Ave,467,Mexican Restaurant,
305,Community Bookstore,40.672677,-73.976468,143 7th Ave,487,Bookstore,
305,Insa,40.67941,-73.982662,328 Douglass St,486,"Karaoke Bar, BBQ Joint, Korean Restaurant",
305,Threes Brewing,40.679692,-73.982193,333 Douglass St,518,"Bar, Brewery, Burger Joint",
305,Postmark Cafe,40.671039,-73.985213,326 6th St,543,"Café, Coffee Shop, Restaurant",
305,Sushi Katsuei,40.670788,-73.978575,210 7th Ave,564,Sushi Restaurant,
305,Unleashed by Petco,40.674768,-73.974893,81 7th Ave,526,Pet Supplies Store,
305,Ramen Danbo,40.67607,-73.974594,52 7th Ave,591,"Ramen Restaurant, Noodle Restaurant",
305,Bagel Pub,40.675809,-73.974279,57 7th Ave,603,"Bagel Shop, Restaurant",
305,Park Slope Ale House,40.670641,-73.982014,356 6th Ave,516,"Pub, American Restaurant",
305,Brooklyn Conservatory of Music,40.675958,-73.974765,58 7th Ave,574,Music School,
305,The Royal Palms Shuffleboard Club,40.678538,-73.986989,514 Union St,609,"Cocktail Bar, Social Club",
305,Whole Foods,40.674932,-73.988766,214 3rd St,622,Grocery Store,
305,Chipotle Mexican Grill,40.671137,-73.977629,185 7th Ave,544,"Fast Food Restaurant, Mexican Restaurant",
305,Miriam,40.680138,-73.977675,79 5th Ave,649,"Wine Bar, Mediterranean Restaurant, Middle Eastern Restaurant",
305,The Roof,40.674879,-73.988721,214 3rd St,646,"Beer Garden, Gastropub, American Restaurant",
305,Skate Brooklyn,40.681587,-73.979912,78 Saint Marks Pl,734,Sporting Goods Retail,
305,La Bagel Delight,40.668582,-73.980407,284 7th Ave,734,"Sandwich Spot, Bagel Shop",
306,Sushi Katsuei,40.670788,-73.978575,210 7th Ave,27,Sushi Restaurant,
306,Chipotle Mexican Grill,40.671137,-73.977629,185 7th Ave,105,"Fast Food Restaurant, Mexican Restaurant",
306,Barnes & Noble,40.668764,-73.979673,267 7th Ave,217,Bookstore,
306,La Bagel Delight,40.668582,-73.980407,284 7th Ave,263,"Sandwich Spot, Bagel Shop",
306,Community Bookstore,40.672677,-73.976468,143 7th Ave,304,Bookstore,
306,Park Slope Ale House,40.670641,-73.982014,356 6th Ave,298,"Pub, American Restaurant",
306,Variety Coffee Roasters,40.66775,-73.98129,312 7th Ave,381,Coffee Shop,
306,Pasta Louise,40.666093,-73.978784,803 8th Ave,466,"Italian Restaurant, Sandwich Spot",
306,L'Albero dei Gelati,40.671998,-73.983637,341 5th Ave,486,"Bakery, Ice Cream Parlor, Italian Restaurant",
306,Velvette Brew,40.673817,-73.982182,279 5th Ave,512,"Coffee Shop, Restaurant",
306,Jintana Thai Farmhouse,40.666594,-73.982161,344 7th Ave,512,Thai Restaurant,
306,Park Slope Food Coop,40.674769,-73.976855,782 Union St,504,"Organic Grocery, Health Food Store",
306,The Gate,40.672612,-73.983252,321 5th Ave,488,"Beer Bar, American Restaurant",
306,Brooklyn Public Library - Park Slope,40.668232,-73.983402,431 6th Ave,492,Library,
306,Barbes,40.667789,-73.983821,376 9th St,537,"Night Club, Wine Bar, Restaurant",
306,Ha Noi Vietnamese Kitchen,40.666666,-73.98151,448 9th St,478,Vietnamese Restaurant,
306,JPan Sushi,40.673649,-73.982393,287 5th Ave,492,Sushi Restaurant,
306,Colson Patisserie,40.667787,-73.983908,374 9th St,545,"Bakery, French Restaurant, Sandwich Spot",
306,Park Slope's Down to Earth Farmers Market,40.672204,-73.983994,4TH St,506,"Farmers Market, Fruit and Vegetable Store, Grocery Store",
306,Union Market,40.675172,-73.977917,754 Union St,553,Grocery Store,
306,Haenyeo,40.675142,-73.981012,239 5th Ave,577,Korean Restaurant,
306,Postmark Cafe,40.671039,-73.985213,326 6th St,565,"Café, Coffee Shop, Restaurant",
306,The Commissioner,40.674812,-73.981261,247 5th Ave,563,"Pub, Restaurant",
306,Brooklyn Bread Cafe,40.666388,-73.981804,347 7th Ave,535,Sandwich Spot,
306,Unleashed by Petco,40.674768,-73.974893,81 7th Ave,557,Pet Supplies Store,
306,High Dive,40.674922,-73.981178,243 5th Ave,572,Dive Bar,
306,Garfield Tot Lot,40.669976,-73.9727,Prospect Park W,550,Playground,
306,Annie's Blue Ribbon General Store,40.675728,-73.981253,232 5th Ave,631,Gift Store,
306,Russo Mozzarella and Pasta,40.665836,-73.982306,363 7th Ave,611,"Italian Restaurant, Sandwich Spot",
306,Old Stone House,40.672997,-73.984591,336 3rd St,583,History Museum,
306,Artist & Craftsman Supply,40.674356,-73.984165,307 2nd St,663,Arts and Crafts Store,
306,Milk Bar Brooklyn,40.675703,-73.9782,204 6th Ave,564,"Coffee Shop, Salad Restaurant, Sandwich Spot",
306,Dram Shop,40.668838,-73.984908,339 9th St,594,"Sports Bar, Burger Joint, American Restaurant",
306,Union Hall,40.676084,-73.980046,702 Union St,660,"Music Venue, Karaoke Bar, American Restaurant",
306,Prospect Park Loop,40.672289,-73.970872,Grand Army Plaza,682,Track,
306,Bagel Pub,40.675809,-73.974279,57 7th Ave,688,"Bagel Shop, Restaurant",
306,Brookvin,40.665288,-73.982633,381 7th Ave,661,Wine Bar,
306,Flora,40.664607,-73.979903,1021 8th Ave,661,Italian Restaurant,
306,Bar Toto,40.666871,-73.984699,411 11th St,673,"American Restaurant, Italian Restaurant",
306,Marquis de Lafayette Monument,40.664587,-73.976676,Prospect Park W,667,Monument,
306,Long Meadow,40.668798,-73.970431,,705,Monument,
306,Cafe Grumpy,40.665233,-73.982674,383 7th Ave,673,"Café, Coffee Shop, Restaurant",
306,Ramen Danbo,40.67607,-73.974594,52 7th Ave,712,"Ramen Restaurant, Noodle Restaurant",
306,The Owl Farm,40.669597,-73.986726,297 9th St,713,"Beer Bar, Wine Bar, Restaurant",
306,The Bad Wife,40.665494,-73.98299,378 7th Ave,661,"Fruit and Vegetable Store, Grocery Store",
306,Brooklyn Conservatory of Music,40.675958,-73.974765,58 7th Ave,684,Music School,
306,Big Nose Full Body,40.665494,-73.98299,382 7th Ave,701,Liquor Store,
306,Blueprint,40.676884,-73.980383,196 5th Ave,733,"Cocktail Bar, American Restaurant, Tapas Restaurant",
306,Little Purity,40.665274,-73.983156,390 7th Ave,699,Diner,
306,Crosta Pizzeria,40.666505,-73.985471,486 6th Ave,744,Pizzeria,
307,Absolute Bagels,40.80245,-73.967324,2788 Broadway,74,"Bagel Shop, Restaurant, Bakery",
307,Fumo,40.802917,-73.967998,2791 Broadway,90,"Bar, Pizzeria, Italian Restaurant",
307,Smoke Jazz & Supper Club,40.801129,-73.968235,2751 Broadway,118,"Music Venue, Dining and Drinking, Jazz and Blues Venue",
307,Mama's Too,40.800822,-73.967611,2750 Broadway,155,"Pizzeria, Italian Restaurant",
307,Nicholas Roerich Museum,40.802889,-73.969046,319 W 107th St,110,Art Museum,
307,Silver Moon Bakery,40.800496,-73.967685,2740 Broadway,182,"Bakery, Restaurant",
307,Bánh,40.800819,-73.96573,942 Amsterdam Ave,253,"Cafe, Coffee, and Tea House, Sandwich Spot, Vietnamese Restaurant",
307,West 105th Street Dog Run,40.802555,-73.971438,105TH St,277,Dog Park,
307,H Mart,40.803823,-73.966459,2828 Broadway,246,Grocery Store,
307,Makana Hawaiian BBQ & Poke,40.800399,-73.965277,161 W 106th St,310,"BBQ Joint, Hawaiian Restaurant",
307,Westside Market NYC,40.804316,-73.966172,2840 Broadway,272,Grocery Store,
307,Super Nice Coffee and Bakery,40.801389,-73.964616,196 W 108th St,310,"Bakery, Coffee Shop",
307,Mel's Burger Bar,40.804426,-73.966089,2850 Broadway,311,"Burger Joint, Fast Food Restaurant, New American Restaurant",
307,Hex & Company,40.805395,-73.966214,2871 Broadway,387,"Beer Bar, Coffee Shop, Restaurant",
307,Book Culture,40.804941,-73.965016,536 W 112th St,427,Bookstore,
307,The Hungarian Pastry Shop,40.803519,-73.963692,1030 Amsterdam Ave,427,"Bakery, Eastern European Restaurant, Hungarian Restaurant",
307,Peace Fountain,40.804038,-73.962444,1047 Amsterdam Ave,456,Fountain,
307,Riverside Park Softball Field,40.803554,-73.971753,107TH St,336,Soccer Field,
307,Milano Market,40.805694,-73.965132,2892 Broadway,474,"Deli, Sandwich Spot",
307,Symposium Greek Restaurant,40.805502,-73.96425,544 W 113th St,510,Greek Restaurant,
307,Book Culture,40.806718,-73.965216,2915 Broadway,570,Bookstore,
307,Bob's Your Uncle,40.798842,-73.962943,929 Columbus Ave,564,Dive Bar,
307,Firemen's Memorial,40.798357,-73.97298,Riverside Dr,577,Monument,
307,Morningside Park Farmers Market,40.801304,-73.959715,250 W 110th St,725,Farmers Market,
307,Arts and Crafts Beer Parlor,40.806561,-73.960968,1135 Amsterdam Ave,783,"Beer Bar, Pub, Wine Bar",
307,Riverside Park - Cherry Walk,40.798411,-73.976068,,789,Park,
307,Alma Mater,40.807991,-73.962029,W 116th St,798,Public Art,
307,Westside Market NYC,40.795916,-73.971399,2589 Broadway,763,Grocery Store,
307,Starbucks,40.795045,-73.965638,805 Columbus Ave,780,Coffee Shop,
307,Blue Marble Ice Cream,40.795335,-73.970937,2578 Broadway,795,"Ice Cream Parlor, Restaurant",
307,Park West Cafe & Deli,40.799317,-73.959332,477 Central Park W,824,"Tea Room, Deli, Mediterranean Restaurant",
307,Frederick Douglass Circle Gate,40.800483,-73.958109,"8th Ave , New York, NY, United States",874,Landmarks and Outdoors,
307,Whole Foods,40.794254,-73.966918,808 Columbus Ave,899,Grocery Store,
307,Clay Tennis Courts,40.7975,-73.976707,Riverside Dr,887,Tennis Court,
307,Krispy Kreme,40.794981,-73.972018,2563 Broadway,856,Bagel Shop,
307,Central Park - 110th Street Bridge,40.800118,-73.957614,,903,Landmarks and Outdoors,
307,Buceo 95,40.793603,-73.97109,201 W 95th St,984,"Wine Bar, Tapas Restaurant",
307,Melba's,40.803114,-73.956637,300 W 114th St,994,"New American Restaurant, South American Restaurant, Southern Food Restaurant",
307,Central Park - Harlem Hill,40.799973,-73.959008,485 Central Park W,971,Park,
307,The Great Hill,40.797116,-73.958854,Central Park W,954,Landmarks and Outdoors,
307,Morningside Park - 116th St Playground,40.80615,-73.958197,Morningside Ave,950,Playground,
307,Symphony Space,40.793934,-73.972808,2537 Broadway,996,Movie Theater,
307,Birch Coffee,40.79332,-73.967538,750 Columbus Ave,1001,"Coffee Shop, Restaurant",
307,The Halal Guys,40.793603,-73.97109,720 Amsterdam Ave,982,"Halal Restaurant, North Indian Restaurant",
307,Rancho Tequileria,40.793435,-73.971302,718 Amsterdam Ave,1003,Mexican Restaurant,
307,Riverside Park,40.809406,-73.967472,,2249,Playground,
307,Ci Siamo,40.797461,-73.962102,100 Manhattan Ave,6092,Italian Restaurant,
308,Museum of the City of New York,40.792534,-73.95207,1220 5th Ave,50,History Museum,
308,Burnett Fountain,40.793229,-73.952802,5TH Ave,104,Fountain,
308,Conservatory Garden,40.793833,-73.952432,5TH Ave,178,Park,
308,Vanderbilt Gate,40.793425,-73.951542,5TH Ave,160,Landmarks and Outdoors,
308,Center Fountain,40.793761,-73.953085,5TH Ave,184,Landmarks and Outdoors,
308,East Meadow,40.785974,-73.94955,E 97TH St,361,Park,
308,The Ravine,40.795573,-73.955996,,469,Scenic Lookout,
308,Frenchy Coffee,40.789841,-73.948256,129 E 102nd St,438,"Café, Coffee Shop, Restaurant",
308,Alison,40.790957,-73.9469,1651 Lexington Ave,482,"Beer Bar, New American Restaurant",
308,Da Capo,40.787689,-73.954075,1392 Madison Ave,521,"Cocktail Bar, Café, Italian Restaurant",
308,Earl's Beer & Cheese,40.787272,-73.95148,1259 Park Ave,551,"Bar, Burger Joint, American Restaurant",
308,Teranga,40.796296,-73.949116,1280 5th Ave,521,African Restaurant,
308,Perch,40.792279,-73.945902,1693 Lexington Ave,552,"Cocktail Bar, Tapas Restaurant",
308,K&D Wines & Spirits,40.785612,-73.955044,1343 Madison Ave,592,Liquor Store,
308,East Harlem Bottling Co,40.792993,-73.945448,1711 Lexington Ave,576,"Beer Bar, American Restaurant",
308,96th Street Playground,40.787594,-73.955601,5TH Ave,601,Playground,
308,Grabstein’s Bagels,40.786987,-73.954091,50 E 96th St,603,"Cafe, Coffee, and Tea House, Bagel Shop, Restaurant",
308,North Woods,40.797912,-73.955343,,679,Park,
308,Central Park - Glenspan Arch,40.79466934949267,-73.95923271775246,"Central Park, North End, near the Ravine",626,"Bridge, Scenic Lookout, Sporting Goods Retail",
308,The Great Hill,40.797116,-73.958854,Central Park W,767,Landmarks and Outdoors,
308,Malinee Thai,40.789495,-73.943041,2028 2nd Ave,836,Thai Restaurant,
308,Emmerson's Gourmet,40.788137,-73.947404,1810 3rd Ave,622,"Gourmet Store, Grocery Store",
308,The Jewish Museum,40.785445,-73.957223,1109 5th Ave,878,Art Museum,
308,Kitchen Arts & Letters,40.784239,-73.951887,1435 Lexington Ave,892,Bookstore,
308,Central Park Tennis Center,40.789477,-73.961881,96 Central Park W,852,Tennis Court,
308,Central Park - North Meadow,40.791963,-73.959748,Central Park,486,Baseball Field,
308,Moon House,40.788137,-73.947404,1810 3rd Ave,641,"Chinese Restaurant, Sushi Restaurant",
308,Central Park - 103rd Street Entrance,40.796025,-73.961304,Central Pk W,849,Plaza,
308,Park West Cafe & Deli,40.799317,-73.959332,477 Central Park W,960,"Tea Room, Deli, Mediterranean Restaurant",
308,Cascalote Latin Bistro,40.792688,-73.940715,2126 2nd Ave,983,"Latin American Restaurant, Mexican Restaurant",
308,East End Bar & Grill,40.783732,-73.950644,1672 3rd Ave,954,"Sports Bar, Dining and Drinking, Wings Joint",
308,Snipes,40.789399,-73.946622,1852 3rd Ave,583,"Men's Store, Shoe Store, Women's Store",
308,Cherry Valley Marketplace,40.787461,-73.944406,1968 2nd Ave,847,Grocery Store,
308,Perk Kafe,40.784527,-73.947134,1867 2nd Ave,990,"Café, Coffee Shop, Restaurant",
308,Rudin Family Playground,40.79195,-73.964294,Central Park W,981,Playground,
308,Boys' Gate,40.794415,-73.962946,Central Park W,864,Landmarks and Outdoors,
308,Cherry Tree Park and Playground,40.787171,-73.947192,205 E 99th St,802,Playground,
308,Dunkin',40.784745,-73.947055,1873 2nd Ave,953,Bagel Shop,
308,Associated Supermarket,40.794729,-73.963308,13 W 100th St,943,Grocery Store,
308,North Gate House,40.788844,-73.961332,,827,Landmarks and Outdoors,
308,Gothic Bridge,40.788933,-73.962035,West Dr,886,Landmarks and Outdoors,
308,Kingdom Hall,40.794631,-73.962955,409 Central Park W,914,Kingdom Hall,
308,Viking Sharp,40.79458,-73.962822,407 Central Park W,917,Kitchen Supply Store,
308,McDonald's,40.784654,-73.946999,1871 2nd Ave,964,"Burger Joint, Fast Food Restaurant",
